,RNTC,Tprobe,Tcalc,A,B,C,T1,R1,T2,R2,T3,R3
136,7789.761092150171,71.89676,71.89675999999997,0.0009581727031600308,0.00020123537623904856,1.9014619140006604e-07,24.16681,47643.052837573385,29.62064,37939.718804920914,71.89676,7789.761092150171
137,7789.761092150171,71.89996,71.89995999999996,0.0009574231157555026,0.0002013408924753293,1.8983654872741838e-07,24.16681,47643.052837573385,29.62064,37939.718804920914,71.89996,7789.761092150171
138,7726.875,72.05475,72.05475000000001,0.0009768417616229101,0.00019860741214572473,1.9785808346673864e-07,24.16681,47643.052837573385,29.62064,37939.718804920914,72.05475,7726.875
139,7664.131668558456,72.07315,72.07315,0.0010275510979064037,0.00019146927418261974,2.1880530632580726e-07,24.16681,47643.052837573385,29.62064,37939.718804920914,72.07315,7664.131668558456
140,7726.875,72.21628,72.21627999999998,0.0009394059186156665,0.0002038770968179303,1.8239393023850772e-07,24.16681,47643.052837573385,29.62064,37939.718804920914,72.21628,7726.875
141,7664.131668558456,72.37231,72.37230999999997,0.0009588958272828286,0.00020113358512657722,1.904449025105868e-07,24.16681,47643.052837573385,29.62064,37939.718804920914,72.37231,7664.131668558456
142,7601.530612244898,72.53189,72.53189000000003,0.0009775570457760648,0.0001985067246324925,1.9815355601009686e-07,24.16681,47643.052837573385,29.62064,37939.718804920914,72.53189,7601.530612244898
143,7601.530612244898,72.5705,72.57049999999998,0.000968795195497548,0.00019974009309447495,1.9453417457280466e-07,24.16681,47643.052837573385,29.62064,37939.718804920914,72.5705,7601.530612244898
144,7539.071347678369,72.69208,72.69207999999998,0.0009960741150048693,0.00019590015541832206,2.0580266373385198e-07,24.16681,47643.052837573385,29.62064,37939.718804920914,72.69208,7539.071347678369
145,7476.753393665158,72.75217,72.75216999999998,0.0010368494250177851,0.0001901603881546887,2.2264629783730585e-07,24.16681,47643.052837573385,29.62064,37939.718804920914,72.75217,7476.753393665158
146,7539.071347678369,72.85031,72.85030999999998,0.0009605453832304341,0.00020090138413964177,1.911263079200329e-07,24.16681,47643.052837573385,29.62064,37939.718804920914,72.85031,7539.071347678369
147,7601.530612244898,72.85284,72.85284000000001,0.0009047826053025327,0.00020875087362674658,1.6809158843630112e-07,24.16681,47643.052837573385,29.62064,37939.718804920914,72.85284,7601.530612244898
148,7476.753393665158,72.86667,72.86667,0.0010113844301305004,0.00019374498736377698,2.1212711217834005e-07,24.16681,47643.052837573385,29.62064,37939.718804920914,72.86667,7476.753393665158
149,7476.753393665158,72.98782,72.98782,0.0009844588073277573,0.0001975351929628802,2.0100456428469177e-07,24.16681,47643.052837573385,29.62064,37939.718804920914,72.98782,7476.753393665158
150,7476.753393665158,73.01434,73.01434,0.00097856724395034,0.00019836452332467534,1.9857085285993268e-07,24.16681,47643.052837573385,29.62064,37939.718804920914,73.01434,7476.753393665158
151,7476.753393665158,73.17618,73.17617999999993,0.0009426331552549625,0.00020342281241866119,1.8372705052871139e-07,24.16681,47643.052837573385,29.62064,37939.718804920914,73.17618,7476.753393665158
152,7414.576271186441,73.23059,73.23058999999995,0.0009851178099384065,0.0001974424279634221,2.0127678781514386e-07,24.16681,47643.052837573385,29.62064,37939.718804920914,73.23059,7414.576271186441
153,7352.539503386004,73.33875,73.33875,0.0010154288315525825,0.0001931756741476149,2.1379779028475945e-07,24.16681,47643.052837573385,29.62064,37939.718804920914,73.33875,7352.539503386004
154,7414.576271186441,73.33875,73.09273975098228,0.0010154288315525825,0.0001931756741476149,2.1379779028475945e-07,24.16681,47643.052837573385,29.62064,37939.718804920914,73.33875,7352.539503386004
155,7352.539503386004,73.33908,73.33907999999997,0.0010153570195998158,0.00019318578281130126,2.137681259055978e-07,24.16681,47643.052837573385,29.62064,37939.718804920914,73.33908,7352.539503386004
156,7290.642615558061,73.50195,73.50194999999997,0.001033642934169366,0.00019061175225706012,2.21321747304404e-07,24.16681,47643.052837573385,29.62064,37939.718804920914,73.50195,7290.642615558061
157,7352.539503386004,73.66577,73.66577000000007,0.0009443323963062877,0.00020318361747063187,1.844289800667829e-07,24.16681,47643.052837573385,29.62064,37939.718804920914,73.66577,7352.539503386004
158,7290.642615558061,73.82944,73.82943999999998,0.0009631749892791406,0.00020053122566114493,1.9221255648826235e-07,24.16681,47643.052837573385,29.62064,37939.718804920914,73.82944,7290.642615558061
159,7228.885135135135,73.99548,73.99547999999999,0.0009815103750544616,0.00019795023125531604,1.997866136578424e-07,24.16681,47643.052837573385,29.62064,37939.718804920914,73.99548,7228.885135135135
160,7167.266591676041,74.06281,74.06281000000001,0.0010206436178762774,0.00019244161081816122,2.159519358384337e-07,24.16681,47643.052837573385,29.62064,37939.718804920914,74.06281,7167.266591676041
161,7167.266591676041,74.20297,74.20297,0.000991125267918982,0.0001965967836104144,2.037583734630429e-07,24.16681,47643.052837573385,29.62064,37939.718804920914,74.20297,7167.266591676041
162,7167.266591676041,74.31799,74.31798999999995,0.0009669193091464004,0.00020000415365134633,1.937592756619593e-07,24.16681,47643.052837573385,29.62064,37939.718804920914,74.31799,7167.266591676041
163,7167.266591676041,74.31799,74.31798999999995,0.0009669193091464004,0.00020000415365134633,1.937592756619593e-07,24.16681,47643.052837573385,29.62064,37939.718804920914,74.31799,7167.266591676041
164,7167.266591676041,74.32404,74.32404000000002,0.0009656465302858895,0.00020018331732747998,1.9323351089366546e-07,24.16681,47643.052837573385,29.62064,37939.718804920914,74.32404,7167.266591676041
165,7167.266591676041,74.32532,74.32532000000003,0.0009653772538273002,0.00020022122223124135,1.9312227705780444e-07,24.16681,47643.052837573385,29.62064,37939.718804920914,74.32532,7167.266591676041
166,7105.786516853933,74.32532,74.58121439545789,0.0009653772538273002,0.00020022122223124135,1.9312227705780444e-07,24.16681,47643.052837573385,29.62064,37939.718804920914,74.32532,7167.266591676041
167,7167.266591676041,74.32565,74.32565,0.0009653078313119966,0.00020023099454396126,1.9309359971737613e-07,24.16681,47643.052837573385,29.62064,37939.718804920914,74.32565,7167.266591676041
168,7044.444444444444,74.49429,74.49428999999998,0.0010364099405743552,0.00019022225251379417,2.2246475378143112e-07,24.16681,47643.052837573385,29.62064,37939.718804920914,74.49429,7044.444444444444
169,7044.444444444444,74.66135,74.66135000000003,0.0010019709339060515,0.0001950700852587608,2.0823854613215578e-07,24.16681,47643.052837573385,29.62064,37939.718804920914,74.66135,7044.444444444444
170,6983.239910313901,74.66251,74.66251000000005,0.0010543225013569398,0.0001877007773869305,2.2986414865009462e-07,24.16681,47643.052837573385,29.62064,37939.718804920914,74.66251,6983.239910313901
171,7044.444444444444,74.67023,74.67022999999995,0.0010001412698017495,0.00019532763930619763,2.074827408986623e-07,24.16681,47643.052837573385,29.62064,37939.718804920914,74.67023,7044.444444444444
172,7044.444444444444,74.68585,74.68584999999996,0.0009969231008482194,0.00019578064728584176,2.0615336632568688e-07,24.16681,47643.052837573385,29.62064,37939.718804920914,74.68585,7044.444444444444
173,6983.239910313901,74.68585,74.9439523984804,0.0009969231008482194,0.00019578064728584176,2.0615336632568688e-07,24.16681,47643.052837573385,29.62064,37939.718804920914,74.68585,7044.444444444444
174,7044.444444444444,74.69455,74.69454999999994,0.000995130776112328,0.00019603294522892568,2.0541298539329528e-07,24.16681,47643.052837573385,29.62064,37939.718804920914,74.69455,7044.444444444444
175,7044.444444444444,74.8302,74.83019999999999,0.000967196523799973,0.00019996513132158178,1.9387378864031342e-07,24.16681,47643.052837573385,29.62064,37939.718804920914,74.8302,7044.444444444444
176,6922.172452407614,75.07269,75.07268999999997,0.001023405804545725,0.00019205278952860348,2.1709295135912186e-07,24.16681,47643.052837573385,29.62064,37939.718804920914,75.07269,6922.172452407614
177,6922.172452407614,75.16949,75.16949000000005,0.0010038850534080748,0.0001948006427835738,2.0902923855146938e-07,24.16681,47643.052837573385,29.62064,37939.718804920914,75.16949,6922.172452407614
178,6861.241610738255,75.65707,75.65706999999998,0.0009588718028615151,0.00020113696694236082,1.904349784030319e-07,24.16681,47643.052837573385,29.62064,37939.718804920914,75.65707,6861.241610738255
179,6739.787946428572,76.02853,76.02852999999999,0.0009906590510000367,0.00019666241098659538,2.0356578664535681e-07,24.16681,47643.052837573385,29.62064,37939.718804920914,76.02853,6739.787946428572
180,6800.446927374302,76.13272,76.13272,0.0009176469258974679,0.00020694001783689968,1.734056353196227e-07,24.16681,47643.052837573385,29.62064,37939.718804920914,76.13272,6800.446927374302
181,6800.446927374302,75.82455,76.13272,0.0009176469258974679,0.00020694001783689968,1.734056353196227e-07,24.16681,47643.052837573385,29.62064,37939.718804920914,76.13272,6800.446927374302
182,6861.241610738255,75.82455,75.86419926927363,0.0009176469258974679,0.00020694001783689968,1.734056353196227e-07,24.16681,47643.052837573385,29.62064,37939.718804920914,76.13272,6800.446927374302
183,6861.241610738255,75.52606,75.86419926927363,0.0009176469258974679,0.00020694001783689968,1.734056353196227e-07,24.16681,47643.052837573385,29.62064,37939.718804920914,76.13272,6800.446927374302
184,6861.241610738255,75.52606,75.86419926927363,0.0009176469258974679,0.00020694001783689968,1.734056353196227e-07,24.16681,47643.052837573385,29.62064,37939.718804920914,76.13272,6800.446927374302
185,6861.241610738255,75.26218,75.86419926927363,0.0009176469258974679,0.00020694001783689968,1.734056353196227e-07,24.16681,47643.052837573385,29.62064,37939.718804920914,76.13272,6800.446927374302
186,6861.241610738255,75.26218,75.86419926927363,0.0009176469258974679,0.00020694001783689968,1.734056353196227e-07,24.16681,47643.052837573385,29.62064,37939.718804920914,76.13272,6800.446927374302
187,6922.172452407614,75.26218,75.59777467001294,0.0009176469258974679,0.00020694001783689968,1.734056353196227e-07,24.16681,47643.052837573385,29.62064,37939.718804920914,76.13272,6800.446927374302
188,6922.172452407614,75.04102,75.59777467001294,0.0009176469258974679,0.00020694001783689968,1.734056353196227e-07,24.16681,47643.052837573385,29.62064,37939.718804920914,76.13272,6800.446927374302
189,6922.172452407614,74.76282,75.59777467001294,0.0009176469258974679,0.00020694001783689968,1.734056353196227e-07,24.16681,47643.052837573385,29.62064,37939.718804920914,76.13272,6800.446927374302
190,7044.444444444444,74.52933,75.07107555616295,0.0009176469258974679,0.00020694001783689968,1.734056353196227e-07,24.16681,47643.052837573385,29.62064,37939.718804920914,76.13272,6800.446927374302
191,7044.444444444444,74.08548,75.07107555616295,0.0009176469258974679,0.00020694001783689968,1.734056353196227e-07,24.16681,47643.052837573385,29.62064,37939.718804920914,76.13272,6800.446927374302
192,7044.444444444444,73.88263,75.07107555616295,0.0009176469258974679,0.00020694001783689968,1.734056353196227e-07,24.16681,47643.052837573385,29.62064,37939.718804920914,76.13272,6800.446927374302
193,7167.266591676041,73.10437,74.55235419209572,0.0009176469258974679,0.00020694001783689968,1.734056353196227e-07,24.16681,47643.052837573385,29.62064,37939.718804920914,76.13272,6800.446927374302
194,7167.266591676041,73.10437,74.55235419209572,0.0009176469258974679,0.00020694001783689968,1.734056353196227e-07,24.16681,47643.052837573385,29.62064,37939.718804920914,76.13272,6800.446927374302
195,7228.885135135135,72.92596,74.29590470512511,0.0009176469258974679,0.00020694001783689968,1.734056353196227e-07,24.16681,47643.052837573385,29.62064,37939.718804920914,76.13272,6800.446927374302
196,7228.885135135135,72.92596,74.29590470512511,0.0009176469258974679,0.00020694001783689968,1.734056353196227e-07,24.16681,47643.052837573385,29.62064,37939.718804920914,76.13272,6800.446927374302
197,7228.885135135135,72.70807,74.29590470512511,0.0009176469258974679,0.00020694001783689968,1.734056353196227e-07,24.16681,47643.052837573385,29.62064,37939.718804920914,76.13272,6800.446927374302
198,7290.642615558061,72.70807,74.04135459530454,0.0009176469258974679,0.00020694001783689968,1.734056353196227e-07,24.16681,47643.052837573385,29.62064,37939.718804920914,76.13272,6800.446927374302
199,7290.642615558061,72.49518,74.04135459530454,0.0009176469258974679,0.00020694001783689968,1.734056353196227e-07,24.16681,47643.052837573385,29.62064,37939.718804920914,76.13272,6800.446927374302
200,7290.642615558061,72.49518,74.04135459530454,0.0009176469258974679,0.00020694001783689968,1.734056353196227e-07,24.16681,47643.052837573385,29.62064,37939.718804920914,76.13272,6800.446927374302
201,7290.642615558061,72.33279,74.04135459530454,0.0009176469258974679,0.00020694001783689968,1.734056353196227e-07,24.16681,47643.052837573385,29.62064,37939.718804920914,76.13272,6800.446927374302
202,7290.642615558061,72.33279,74.04135459530454,0.0009176469258974679,0.00020694001783689968,1.734056353196227e-07,24.16681,47643.052837573385,29.62064,37939.718804920914,76.13272,6800.446927374302
203,7352.539503386004,72.17981,73.78867369134298,0.0009176469258974679,0.00020694001783689968,1.734056353196227e-07,24.16681,47643.052837573385,29.62064,37939.718804920914,76.13272,6800.446927374302
204,7539.071347678369,71.4574,73.04155471054207,0.0009176469258974679,0.00020694001783689968,1.734056353196227e-07,24.16681,47643.052837573385,29.62064,37939.718804920914,76.13272,6800.446927374302
205,7539.071347678369,71.4574,73.04155471054207,0.0009176469258974679,0.00020694001783689968,1.734056353196227e-07,24.16681,47643.052837573385,29.62064,37939.718804920914,76.13272,6800.446927374302
206,7601.530612244898,71.1373,72.79606238787187,0.0009176469258974679,0.00020694001783689968,1.734056353196227e-07,24.16681,47643.052837573385,29.62064,37939.718804920914,76.13272,6800.446927374302
207,7601.530612244898,70.84937,72.79606238787187,0.0009176469258974679,0.00020694001783689968,1.734056353196227e-07,24.16681,47643.052837573385,29.62064,37939.718804920914,76.13272,6800.446927374302
208,7789.761092150171,70.4696,70.46960000000007,-0.002659895423857456,0.0007619069175964903,-1.7471821597720912e-06,24.16681,47643.052837573385,70.4696,7789.761092150171,76.13272,6800.446927374302
209,7789.761092150171,70.28671,70.2867099999998,-0.0030708897820434936,0.0008256624912507934,-1.967822664066256e-06,24.16681,47643.052837573385,70.28671,7789.761092150171,76.13272,6800.446927374302
210,7726.875,70.28671,70.62365902977683,-0.0030708897820434936,0.0008256624912507934,-1.967822664066256e-06,24.16681,47643.052837573385,70.28671,7789.761092150171,76.13272,6800.446927374302
211,7852.790432801822,69.97003,69.9700299999999,-0.0030349022427201226,0.0008200799177476074,-1.9485029126719547e-06,24.16681,47643.052837573385,69.97003,7852.790432801822,76.13272,6800.446927374302
212,7852.790432801822,69.97003,69.9700299999999,-0.0030349022427201226,0.0008200799177476074,-1.9485029126719547e-06,24.16681,47643.052837573385,69.97003,7852.790432801822,76.13272,6800.446927374302
213,7979.280821917808,69.77475,69.77475000000004,-0.002140979843158663,0.0006814100449103893,-1.4686046242633072e-06,24.16681,47643.052837573385,69.77475,7979.280821917808,76.13272,6800.446927374302
214,7979.280821917808,69.52731,69.52731000000011,-0.002621403330783899,0.0007559358247428297,-1.7265178497689756e-06,24.16681,47643.052837573385,69.52731,7979.280821917808,76.13272,6800.446927374302
215,8042.742857142857,69.33032,69.33032000000009,-0.0024042454075530557,0.0007222491628862879,-1.609937578680587e-06,24.16681,47643.052837573385,69.33032,8042.742857142857,76.13272,6800.446927374302
216,8106.350114416476,69.10513,69.10513000000003,-0.002259986765097275,0.0006998710150573192,-1.5324929642077353e-06,24.16681,47643.052837573385,69.10513,8106.350114416476,76.13272,6800.446927374302
217,8170.103092783505,68.91425,68.91424999999998,-0.002072373005318962,0.0006707673968643596,-1.431773346661857e-06,24.16681,47643.052837573385,68.91425,8170.103092783505,76.13272,6800.446927374302
218,8170.103092783505,68.74832,68.74831999999998,-0.002357935902930401,0.00071506539266157,-1.5850765258460607e-06,24.16681,47643.052837573385,68.74832,8170.103092783505,76.13272,6800.446927374302
219,8298.04822043628,68.37946,68.37945999999988,-0.0019938448602618607,0.0006585857042537337,-1.3896158591402376e-06,24.16681,47643.052837573385,68.37946,8298.04822043628,76.13272,6800.446927374302
220,8298.04822043628,68.21262,68.21262000000002,-0.002261603181503811,0.0007001217619427942,-1.533360730209832e-06,24.16681,47643.052837573385,68.21262,8298.04822043628,76.13272,6800.446927374302
221,9144.23076923077,65.36691,65.36691000000002,-0.001386783232011658,0.0005644151601045909,-1.0637175076739824e-06,24.16681,47643.052837573385,65.36691,9144.23076923077,76.13272,6800.446927374302
222,9144.23076923077,65.2254,65.22540000000004,-0.0015507224585413152,0.0005898462620739027,-1.1517275567042068e-06,24.16681,47643.052837573385,65.2254,9144.23076923077,76.13272,6800.446927374302
223,9276.693925233645,65.06342,65.0634199999999,-0.0011771819049863587,0.0005319007165920787,-9.511939618528146e-07,24.16681,47643.052837573385,65.06342,9276.693925233645,76.13272,6800.446927374302
224,10016.449704142013,62.88177,62.88177000000002,-0.0008358086211271891,0.0004789451246010986,-7.679292235345624e-07,24.16681,47643.052837573385,62.88177,10016.449704142013,76.13272,6800.446927374302
225,10084.656398104265,62.6528,62.65280000000007,-0.0008470682398981797,0.0004806917749858912,-7.73973900095954e-07,24.16681,47643.052837573385,62.6528,10084.656398104265,76.13272,6800.446927374302
226,10153.02491103203,62.37738,62.37737999999996,-0.0009024440098027902,0.0004892819512413498,-8.037021373675237e-07,24.16681,47643.052837573385,62.37738,10153.02491103203,76.13272,6800.446927374302
227,10428.12872467223,61.90793,61.90793000000002,-0.0005641396320712477,0.00043680242386478824,-6.220849277370605e-07,24.16681,47643.052837573385,61.90793,10428.12872467223,76.13272,6800.446927374302
228,10428.12872467223,61.79044,61.7904400000001,-0.0006682184592356304,0.00045294767062783174,-6.779591859951263e-07,24.16681,47643.052837573385,61.79044,10428.12872467223,76.13272,6800.446927374302
229,10986.281588447653,60.27237,60.27236999999991,-0.0005863259762407215,0.0004402440844901547,-6.33995568524448e-07,24.16681,47643.052837573385,60.27237,10986.281588447653,76.13272,6800.446927374302
230,10986.281588447653,60.14124,60.14123999999998,-0.0006944039984228744,0.0004570097070988392,-6.920167769484133e-07,24.16681,47643.052837573385,60.14124,10986.281588447653,76.13272,6800.446927374302
231,11269.407496977024,59.64978,59.649779999999964,-0.0004634159198292796,0.0004211776399068761,-5.680118480930123e-07,24.16681,47643.052837573385,59.64978,11269.407496977024,76.13272,6800.446927374302
232,11269.407496977024,59.49066,59.49066000000005,-0.0005905285605925913,0.00044089601114278947,-6.362517073552281e-07,24.16681,47643.052837573385,59.49066,11269.407496977024,76.13272,6800.446927374302
233,11269.407496977024,59.38824,59.38823999999994,-0.0006724108881540113,0.00045359802191702217,-6.80209872926333e-07,24.16681,47643.052837573385,59.38824,11269.407496977024,76.13272,6800.446927374302
234,11340.617433414043,59.27484,59.2748400000001,-0.0006099847937200082,0.0004439141628022554,-6.466967000987904e-07,24.16681,47643.052837573385,59.27484,11340.617433414043,76.13272,6800.446927374302
235,11340.617433414043,59.19037,59.19036999999997,-0.0006770462471210464,0.0004543170828095885,-6.826983448960828e-07,24.16681,47643.052837573385,59.19037,11340.617433414043,76.13272,6800.446927374302
236,11412.0,59.10471,59.104709999999955,-0.000594037256348612,0.00044144029820232685,-6.381353351608265e-07,24.16681,47643.052837573385,59.10471,11412.0,76.13272,6800.446927374302
237,11412.0,59.00165,59.001649999999984,-0.0006752907334882713,0.0004540447584419024,-6.817559051629913e-07,24.16681,47643.052837573385,59.00165,11412.0,76.13272,6800.446927374302
238,11483.555825242718,58.90567,58.90566999999993,-0.0006018006066433254,0.00044264458931158517,-6.42303055446813e-07,24.16681,47643.052837573385,58.90567,11483.555825242718,76.13272,6800.446927374302
239,11483.555825242718,58.79407,58.79407000000003,-0.0006892074126402248,0.0004562035857956687,-6.892270128437375e-07,24.16681,47643.052837573385,58.79407,11483.555825242718,76.13272,6800.446927374302
240,11555.28554070474,58.79407,58.6052389161469,-0.0006892074126402248,0.0004562035857956687,-6.892270128437375e-07,24.16681,47643.052837573385,58.79407,11483.555825242718,76.13272,6800.446927374302
241,12135.460122699387,57.38696,57.38695999999999,-0.0005004213065822162,0.0004269181071754435,-5.878780263802402e-07,24.16681,47643.052837573385,57.38696,12135.460122699387,76.13272,6800.446927374302
242,12135.460122699387,57.35986,57.359860000000026,-0.0005205385650662287,0.0004300388005121135,-5.986778876642713e-07,24.16681,47643.052837573385,57.35986,12135.460122699387,76.13272,6800.446927374302
243,12355.97290640394,57.23926,57.239259999999945,-0.0002199350859214571,0.00038340763180230107,-4.3730023877435545e-07,24.16681,47643.052837573385,57.23926,12355.97290640394,76.13272,6800.446927374302
244,12429.83970406905,57.08087,57.080870000000004,-0.0002089299978371836,0.00038170046553601524,-4.3139220588691433e-07,24.16681,47643.052837573385,57.08087,12429.83970406905,76.13272,6800.446927374302
245,12503.888888888889,56.63058,56.630580000000066,-0.00040986018476270444,0.00041286979688266164,-5.392606884783468e-07,24.16681,47643.052837573385,56.63058,12503.888888888889,76.13272,6800.446927374302
246,12652.537128712871,55.98947,55.98946999999998,-0.0006226314621235263,0.00044587597951049624,-6.534860081236232e-07,24.16681,47643.052837573385,55.98947,12652.537128712871,76.13272,6800.446927374302
247,12727.1375464684,55.85178,55.85178000000002,-0.0005977673342828418,0.00044201892721203325,-6.401378110101241e-07,24.16681,47643.052837573385,55.85178,12727.1375464684,76.13272,6800.446927374302
248,12727.1375464684,55.73718,55.73718000000008,-0.0006798612105065579,0.00045475375451051213,-6.842095455453813e-07,24.16681,47643.052837573385,55.73718,12727.1375464684,76.13272,6800.446927374302
249,12801.923076923076,55.64432,55.64431999999999,-0.0006235126819281586,0.00044601267889101293,-6.539590870800993e-07,24.16681,47643.052837573385,55.64432,12801.923076923076,76.13272,6800.446927374302
250,12876.894409937888,55.39362,55.39361999999994,-0.0006804321027668158,0.0004548423142749532,-6.845160265315362e-07,24.16681,47643.052837573385,55.39362,12876.894409937888,76.13272,6800.446927374302
251,13483.437892095357,54.38141,54.38141000000002,-0.000456493282928812,0.00042010376461394574,-5.642954610761542e-07,24.16681,47643.052837573385,54.38141,13483.437892095357,76.13272,6800.446927374302
252,13560.113065326634,54.21185,54.21185000000003,-0.00046149253954484715,0.00042087927519469226,-5.669792898900736e-07,24.16681,47643.052837573385,54.21185,13560.113065326634,76.13272,6800.446927374302
253,13636.981132075472,54.05048,54.050479999999936,-0.00046137669695423987,0.0004208613050920117,-5.669171003074161e-07,24.16681,47643.052837573385,54.05048,13636.981132075472,76.13272,6800.446927374302
254,13714.04282115869,53.8273,53.82729999999998,-0.0005041161530721983,0.0004274912709010311,-5.898615883844421e-07,24.16681,47643.052837573385,53.8273,13714.04282115869,76.13272,6800.446927374302
255,13714.04282115869,53.8273,53.82729999999998,-0.0005041161530721983,0.0004274912709010311,-5.898615883844421e-07,24.16681,47643.052837573385,53.8273,13714.04282115869,76.13272,6800.446927374302
256,13714.04282115869,53.8273,53.82729999999998,-0.0005041161530721983,0.0004274912709010311,-5.898615883844421e-07,24.16681,47643.052837573385,53.8273,13714.04282115869,76.13272,6800.446927374302
257,13714.04282115869,53.62085,53.62085000000002,-0.000645601658525609,0.0004494392353542757,-6.658174565168818e-07,24.16681,47643.052837573385,53.62085,13714.04282115869,76.13272,6800.446927374302
258,13714.04282115869,53.62085,53.62085000000002,-0.000645601658525609,0.0004494392353542757,-6.658174565168818e-07,24.16681,47643.052837573385,53.62085,13714.04282115869,76.13272,6800.446927374302
259,13714.04282115869,53.62085,53.62085000000002,-0.000645601658525609,0.0004494392353542757,-6.658174565168818e-07,24.16681,47643.052837573385,53.62085,13714.04282115869,76.13272,6800.446927374302
