,RNTC,Tprobe,Tcalc,A,B,C,T1,R1,T2,R2,T3,R3
260,13791.298865069357,53.44525,53.44524999999993,-0.0006557806496173841,0.00045101825317618073,-6.712820028858576e-07,24.16681,47643.052837573385,53.44525,13791.298865069357,76.13272,6800.446927374302
261,13791.298865069357,53.44525,53.44524999999993,-0.0006557806496173841,0.00045101825317618073,-6.712820028858576e-07,24.16681,47643.052837573385,53.44525,13791.298865069357,76.13272,6800.446927374302
262,13791.298865069357,53.3063,53.30630000000008,-0.0007508623802119857,0.0004657678237173868,-7.223262096242344e-07,24.16681,47643.052837573385,53.3063,13791.298865069357,76.13272,6800.446927374302
263,13791.298865069357,53.3063,53.30630000000008,-0.0007508623802119857,0.0004657678237173868,-7.223262096242344e-07,24.16681,47643.052837573385,53.3063,13791.298865069357,76.13272,6800.446927374302
264,13868.75,53.18631,53.18631000000005,-0.000723318152925625,0.00046149502051089715,-7.075392129713391e-07,24.16681,47643.052837573385,53.18631,13868.75,76.13272,6800.446927374302
265,13868.75,53.18631,53.18631000000005,-0.000723318152925625,0.00046149502051089715,-7.075392129713391e-07,24.16681,47643.052837573385,53.18631,13868.75,76.13272,6800.446927374302
266,13946.396965865992,53.18631,53.02686126447759,-0.000723318152925625,0.00046149502051089715,-7.075392129713391e-07,24.16681,47643.052837573385,53.18631,13868.75,76.13272,6800.446927374302
267,13946.396965865992,53.07309,53.07308999999998,-0.0006918427698267768,0.0004566123960527102,-6.906417926991169e-07,24.16681,47643.052837573385,53.07309,13946.396965865992,76.13272,6800.446927374302
268,13946.396965865992,53.07309,53.07308999999998,-0.0006918427698267768,0.0004566123960527102,-6.906417926991169e-07,24.16681,47643.052837573385,53.07309,13946.396965865992,76.13272,6800.446927374302
269,13946.396965865992,53.07309,53.07308999999998,-0.0006918427698267768,0.0004566123960527102,-6.906417926991169e-07,24.16681,47643.052837573385,53.07309,13946.396965865992,76.13272,6800.446927374302
270,13946.396965865992,53.07309,53.07308999999998,-0.0006918427698267768,0.0004566123960527102,-6.906417926991169e-07,24.16681,47643.052837573385,53.07309,13946.396965865992,76.13272,6800.446927374302
271,14024.240506329113,52.94818,52.94817999999998,-0.0006689893820425348,0.0004530672601667596,-6.783730524959661e-07,24.16681,47643.052837573385,52.94818,14024.240506329113,76.13272,6800.446927374302
272,14024.240506329113,52.94818,52.94817999999998,-0.0006689893820425348,0.0004530672601667596,-6.783730524959661e-07,24.16681,47643.052837573385,52.94818,14024.240506329113,76.13272,6800.446927374302
273,14024.240506329113,52.80539,52.80538999999999,-0.0007659855607577036,0.00046811380981662514,-7.304450222445977e-07,24.16681,47643.052837573385,52.80539,14024.240506329113,76.13272,6800.446927374302
274,14102.281368821294,52.80539,52.64733539035831,-0.0007659855607577036,0.00046811380981662514,-7.304450222445977e-07,24.16681,47643.052837573385,52.80539,14024.240506329113,76.13272,6800.446927374302
275,14102.281368821294,52.80539,52.64733539035831,-0.0007659855607577036,0.00046811380981662514,-7.304450222445977e-07,24.16681,47643.052837573385,52.80539,14024.240506329113,76.13272,6800.446927374302
276,14102.281368821294,52.68469,52.68468999999993,-0.0007406612166384833,0.0004641853663852704,-7.168497600564628e-07,24.16681,47643.052837573385,52.68469,14102.281368821294,76.13272,6800.446927374302
277,14180.520304568528,52.68469,52.52748169879493,-0.0007406612166384833,0.0004641853663852704,-7.168497600564628e-07,24.16681,47643.052837573385,52.68469,14102.281368821294,76.13272,6800.446927374302
278,14180.520304568528,52.68469,52.52748169879493,-0.0007406612166384833,0.0004641853663852704,-7.168497600564628e-07,24.16681,47643.052837573385,52.68469,14102.281368821294,76.13272,6800.446927374302
279,14180.520304568528,52.53073,52.530730000000005,-0.0007384642213118763,0.0004638445570905104,-7.156703128277119e-07,24.16681,47643.052837573385,52.53073,14180.520304568528,76.13272,6800.446927374302
280,14416.433121019109,52.11459,52.11459000000008,-0.0007042024657210322,0.000458529696098893,-6.972770408009812e-07,24.16681,47643.052837573385,52.11459,14416.433121019109,76.13272,6800.446927374302
281,14733.802816901409,51.53632,51.536320000000046,-0.0006815198812672261,0.00045501105611026337,-6.850999956106984e-07,24.16681,47643.052837573385,51.53632,14733.802816901409,76.13272,6800.446927374302
282,15054.440154440155,50.91815,50.918150000000026,-0.0006929743306951794,0.0004567879296357213,-6.912492661489854e-07,24.16681,47643.052837573385,50.91815,15054.440154440155,76.13272,6800.446927374302
283,15216.0,50.50421,50.50421000000006,-0.0007707122534877939,0.0004688470388755947,-7.329825263412808e-07,24.16681,47643.052837573385,50.50421,15216.0,76.13272,6800.446927374302
284,15297.093023255815,50.39282,50.392820000000086,-0.0007469251456913096,0.0004651570595049895,-7.202125226772885e-07,24.16681,47643.052837573385,50.39282,15297.093023255815,76.13272,6800.446927374302
285,15378.395860284605,50.23169,50.23168999999996,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
286,15459.909326424871,50.23169,50.085650511830465,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
287,15541.634241245136,50.06247,49.940256447741774,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
288,18722.00272479564,45.1105,44.96483902892163,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
289,20293.305439330543,42.60782,42.90410769426893,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
290,20769.733146067414,41.33603,42.320840647657974,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
291,20769.733146067414,41.29492,42.320840647657974,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
292,20769.733146067414,41.29483,42.320840647657974,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
293,20865.822784810127,41.29483,42.205358108577116,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
294,20865.822784810127,41.29483,42.205358108577116,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
295,20962.183098591548,41.29492,42.0902587834434,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
296,20962.183098591548,41.29492,42.0902587834434,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
297,20962.183098591548,41.29483,42.0902587834434,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
298,21058.815232722143,41.29483,41.97553970265875,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
299,21155.72033898305,41.29483,41.86119792735457,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
300,21252.899575671854,41.27692,41.74723054896782,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
301,21350.354107648724,41.27692,41.633634688823804,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
302,21546.09375,41.27692,41.407546155554996,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
303,21742.94871794872,40.95334,41.18290988051115,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
304,21940.928571428572,40.95334,40.95970386933146,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
305,22140.042979942693,40.95334,40.73790656816266,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
306,22340.30172413793,40.58466,40.51749685188577,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
307,22642.85714285714,40.58466,40.189438812284266,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
308,22846.02026049204,40.58466,39.97240834762539,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
309,23050.362844702468,40.23434,39.7566947450552,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
310,23255.89519650655,40.23434,39.5422786729805,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
311,23359.110787172012,40.23434,39.43555127130901,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
312,24090.132547864505,39.65683,38.697215824728175,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
313,24728.826151560177,39.23776,38.076148617331,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
314,25052.462686567163,39.23776,37.76954293437461,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
315,25379.010494752623,38.73709,37.465482256678456,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
316,26152.5,38.03543,36.765607541859936,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
317,26376.519756838905,37.83279,36.56804377828104,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
318,26489.04109589041,37.83279,36.46965276925516,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
319,26942.572741194486,37.52399,36.07865291256786,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
320,27286.384615384617,37.2337,35.78804650908967,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
321,27749.767801857586,37.2337,35.40400857913835,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
322,28101.088646967342,36.21826,35.11850025604707,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
323,28337.12948517941,36.21826,34.929337265097786,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
324,28574.647887323943,35.06589,34.741100289603025,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
325,28933.72641509434,35.06589,34.460454109458055,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
326,29296.20853080569,34.20633,34.181822793827735,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
327,29662.14285714286,34.20633,33.90516643124988,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
328,29784.89666136725,34.20633,33.81337976120801,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
329,29908.041401273884,33.06152,33.72180677353492,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
330,30031.57894736842,33.06152,33.63044605927553,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
331,30279.84,32.58109,33.4483558704016,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
332,30529.695024077046,32.58109,33.26709814212069,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
333,30781.159420289856,32.58109,33.08666199322988,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
334,31034.248788368335,31.8634,32.90703671000671,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
335,31161.40776699029,31.8634,32.81752483986912,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
336,31288.97893030794,31.2247,32.728211742525275,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
337,31545.365853658535,31.54486,32.55017670106639,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
338,31545.365853658535,31.65143,32.55017670106639,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
339,31674.185667752445,31.65143,32.46145219875257,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
340,32063.17512274959,31.61856,32.19643561748097,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
341,32193.688524590165,31.57654,32.108478246090385,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
342,32324.63054187192,31.57654,32.02070956591649,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
343,32456.003289473683,31.57654,31.933128358645888,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
344,32720.049504950493,31.37045,31.758523534331232,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
345,32720.049504950493,31.37045,31.758523534331232,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
346,32852.72727272727,31.37045,31.671497525141035,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
347,33119.40298507463,31.10953,31.497992397620806,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
348,33253.40531561462,31.10953,31.411510938986055,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
349,33387.85357737105,31.00458,31.325208670975996,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
350,33522.75,31.00458,31.239084444419234,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
351,34204.033613445376,31.24545,30.811094283774707,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
352,34618.3277027027,30.9389,30.556364900156268,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
353,34757.36040609137,30.66525,30.471792663749113,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
354,34896.86440677966,30.66525,30.38738741570404,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
355,35036.84210526316,30.48416,30.30314809274796,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
356,35459.64163822526,29.81512,30.05141515107863,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
357,35601.53846153846,29.81512,29.96782904107573,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
358,35601.53846153846,29.81512,29.96782904107573,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
359,35743.92123287671,29.5925,29.884403648130444,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
360,35886.79245283019,29.5925,29.801137951778742,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
361,36030.154639175256,29.46674,29.718030938433287,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
362,36030.154639175256,29.46674,29.718030938433287,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
363,36174.01032702238,29.27386,29.635081601311697,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
364,36463.21243523316,29.05734,29.46965196221339,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
365,36754.419410745235,29.04913,29.304841113663485,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
366,37047.65217391304,28.71042,29.14064123928472,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
367,37342.931937172776,28.32275,28.977044624996665,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
368,37491.346153846156,28.32104,28.895470157191028,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
369,37491.346153846156,28.32104,28.895470157191028,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
370,37640.280210157616,28.10757,28.814043656917534,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
371,37789.73684210526,28.10757,28.732764187760722,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
372,38241.269841269845,28.46823,28.489798692591535,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
373,38241.269841269845,28.46823,28.489798692591535,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
374,38241.269841269845,28.53598,28.489798692591535,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
375,38241.269841269845,28.53598,28.489798692591535,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
376,38241.269841269845,28.53598,28.489798692591535,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
377,38241.269841269845,28.54675,28.489798692591535,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
378,38544.95575221239,28.54413,28.32853995134292,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
379,38544.95575221239,28.54599,28.32853995134292,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
380,38544.95575221239,28.54611,28.32853995134292,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
381,38544.95575221239,28.31403,28.32853995134292,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
382,38697.60638297872,28.31403,28.24812333636055,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
383,38850.79928952043,28.10449,28.167847362421924,-0.0007564692580669177,0.00046663759165198456,-7.253362372141219e-07,24.16681,47643.052837573385,50.23169,15378.395860284605,76.13272,6800.446927374302
